lemma	homonym	new_para	particle
terveellisesti	1	PCLE_TYHMÄSTI	adverb
terveesti	1	PCLE_TYHMÄSTI	adverb
tervehenkisesti	1	PCLE_TYHMÄSTI	adverb
tervemenoa	1	PCLE_VAAN	unspecified
tervetuloa	1	PCLE_VAAN	unspecified
terveydenh.	1	PCLE_VAAN	abbreviation
terveystiet.	1	PCLE_VAAN	abbreviation
teräväjärkisesti	1	PCLE_TYHMÄSTI	adverb
teräväkatseisesti	1	PCLE_NOPEASTI	adverb
teräväkielisesti	1	PCLE_TYHMÄSTI	adverb
terävänäköisesti	1	PCLE_TYHMÄSTI	adverb
teräväsanaisesti	1	PCLE_NOPEASTI	adverb
terävästi	1	PCLE_TYHMÄSTI	adverb
terävä-älyisesti	1	PCLE_TYHMÄSTI	adverb
th.	1	PCLE_VAAN	abbreviation
ti	2	PCLE_VAAN	abbreviation
tiedottomasti	1	PCLE_NOPEASTI	adverb
tiehensä	1	PCLE_TYHMÄSTI	adverb
tielle	1	PCLE_YLLE	adposition
tiellä	1	PCLE_IKINÄ	adposition
tieltä	1	PCLE_IKINÄ	adposition
tieltä	2	PCLE_TYHMÄSTI	adverb
tiemmä	1	PCLE_VAAN	unspecified
tienoilla	1	PCLE_KOTONA	adposition
tienoille	1	PCLE_ALLE	adposition
tiepuoleen	1	PCLE_NOPEASTI	adverb
tiepuolessa	1	PCLE_NOPEASTI	adverb
tiepuolesta	1	PCLE_NOPEASTI	adverb
ties	1	PCLE_VAAN	unspecified
tiessään	1	PCLE_HYVILLÄÄN	adverb
tieteellisesti	1	PCLE_TYHMÄSTI	adverb
tieten	1	PCLE_NÄKYVIIN	adposition
tieten	2	PCLE_VAAN	adverb
tietenkin	1	PCLE_TYHMÄSTI	unspecified
tietenkään	1	PCLE_VAAN	unspecified
tietoisemmin	1	PCLE_NOPEASTI	adverb|Comp
tietoisesti	1	PCLE_NOPEASTI	adverb
tietokoneavusteisesti	1	PCLE_NOPEASTI	adverb
tietokoneitse	1	PCLE_NOPEASTI	adverb
tietopuolisesti	1	PCLE_NOPEASTI	adverb
tietoteknisesti	1	PCLE_TYHMÄSTI	adverb
tietty	2	PCLE_TYHMÄSTI	unspecified
tiettäväksi	1	PCLE_TYHMÄSTI	adverb
tiettävästi	1	PCLE_TYHMÄSTI	adverb
tietysti	1	PCLE_TYHMÄSTI	adverb
tietysti	2	PCLE_TYHMÄSTI	unspecified
tietämä	1	PCLE_VAAN	unspecified
tietävästi	1	PCLE_TYHMÄSTI	adverb
tietääkseen	1	PCLE_TYHMÄSTI	adverb
tiheässä	1	PCLE_TYHMÄSTI	adverb
tiheästi	1	PCLE_TYHMÄSTI	adverb
tiheään	1	PCLE_TYHMÄSTI	adverb
tihrullaan	1	PCLE_ILKOSILLAAN	adverb
tihrussa	1	PCLE_NOPEASTI	adverb
tiimoilta	1	PCLE_NOPEASTI	adposition
tiist.	1	PCLE_VAAN	abbreviation
tiistaisin	1	PCLE_NOPEASTI	adverb
tiiviisti	1	PCLE_TYHMÄSTI	adverb
tik	1	PCLE_HAH	interjection
til.	1	PCLE_VAAN	abbreviation
tilalle	1	PCLE_ALLE	adposition
tilalle	2	PCLE_ALLE	adverb
tilapäisesti	1	PCLE_TYHMÄSTI	adverb
tilastollisesti	1	PCLE_NOPEASTI	adverb
tilastotieteellisesti	1	PCLE_NOPEASTI	adverb
tilavasti	1	PCLE_NOPEASTI	adverb
tingassa	1	PCLE_NOPEASTI	adverb
tinkaan	1	PCLE_NOPEASTI	adverb
tinkimättömästi	1	PCLE_TYHMÄSTI	adverb
tip	1	PCLE_HAH	interjection
tipoittain	1	PCLE_NOPEASTI	adverb
tipotiehensä	1	PCLE_TYHMÄSTI	adverb
tipotiessään	1	PCLE_HYVILLÄÄN	adverb
tiptop	1	PCLE_NOPEASTI	adverb
tiptopkunnossa	1	PCLE_NOPEASTI	adverb
tiptopkuntoon	1	PCLE_NOPEASTI	adverb
tismalleen	1	PCLE_NOPEASTI	adverb
titityy	1	PCLE_HAH	interjection
tiukalla	1	PCLE_NOPEASTI	adverb
tiukalle	1	PCLE_NOPEASTI	adverb
tiukassa	1	PCLE_NOPEASTI	adverb
tiukasti	1	PCLE_NOPEASTI	adverb
tiukilla	1	PCLE_NOPEASTI	adverb
tiukille	1	PCLE_NOPEASTI	adverb
tiukkaan	1	PCLE_NOPEASTI	adverb
tiukkapipoisesti	1	PCLE_NOPEASTI	adverb
tiukoilla	1	PCLE_NOPEASTI	adverb
tiukoille	1	PCLE_NOPEASTI	adverb
tj.	1	PCLE_VAAN	abbreviation
tjs	1	PCLE_VAAN	abbreviation
tjs.	1	PCLE_VAAN	abbreviation
tjsp	1	PCLE_VAAN	abbreviation
tk.	1	PCLE_VAAN	abbreviation
tlk.	1	PCLE_VAAN	abbreviation
tm.	1	PCLE_VAAN	abbreviation
tmi	1	PCLE_VAAN	abbreviation
tms	1	PCLE_VAAN	abbreviation
tms.	1	PCLE_VAAN	abbreviation
tmv	1	PCLE_VAAN	abbreviation
tmv.	1	PCLE_VAAN	abbreviation
to	1	PCLE_VAAN	abbreviation
todella	1	PCLE_KOTONA	unspecified
todellisesti	1	PCLE_NOPEASTI	adverb
todellisuudentajuisesti	1	PCLE_NOPEASTI	adverb
todenmukaisesti	1	PCLE_NOPEASTI	adverb
todennäköisemmin	1	PCLE_TYHMÄSTI	adverb|Comp
todennäköisesti	1	PCLE_TYHMÄSTI	adverb
todesta	1	PCLE_VAAN	unspecified
todesti	1	PCLE_NOPEASTI	adverb
todisteellisesti	1	PCLE_NOPEASTI	adverb
tohjoksi	1	PCLE_NOPEASTI	adverb
tohjona	1	PCLE_NOPEASTI	adverb
tohkeissaan	1	PCLE_ILKOSILLAAN	adverb
toht.	1	PCLE_VAAN	abbreviation
toim.	1	PCLE_VAAN	abbreviation
toim.apul.	1	PCLE_VAAN	abbreviation
toimekkaasti	1	PCLE_NOPEASTI	adverb
toimeliaasti	1	PCLE_NOPEASTI	adverb
toimesta	1	PCLE_KOTONA	adposition
toimitteilla	1	PCLE_NOPEASTI	adverb
toim.joht.	1	PCLE_VAAN	abbreviation
toim.siht.	1	PCLE_VAAN	abbreviation
toisaalla	1	PCLE_NOPEASTI	adverb|Quantor
toisaalle	1	PCLE_NOPEASTI	adverb|Quantor
toisaalta	1	PCLE_NOPEASTI	adverb|Quantor
toisaalta	2	PCLE_NOPEASTI	unspecified
toisaanne	1	PCLE_NOPEASTI	adverb|Quantor
toisekseen	1	PCLE_VAAN	unspecified
toiseksi	1	PCLE_NOPEASTI	adverb
toisin	1	PCLE_NOPEASTI	adverb
toisinaan	1	PCLE_NOPEASTI	adverb|Quantor
toisinpäin	1	PCLE_TYHMÄSTI	adverb
toisinsanoen	1	PCLE_VALTAAN	unspecified
toissa	1	PCLE_VAAN	qualifier
toissijaisesti	1	PCLE_NOPEASTI	adverb
toistaiseksi	1	PCLE_NOPEASTI	adverb
toistamiseen	1	PCLE_NOPEASTI	adverb
toiste	2	PCLE_NOPEASTI	adverb
toistuvasti	1	PCLE_NOPEASTI	adverb
toiveikkaasti	1	PCLE_NOPEASTI	adverb
toivottavasti	1	PCLE_NOPEASTI	adverb
toivottomasti	1	PCLE_NOPEASTI	adverb
toki	1	PCLE_NOPEASTI	unspecified
tokko	2	PCLE_VAAN	unspecified
tolalla	1	PCLE_NOPEASTI	adverb
tolallaan	1	PCLE_ILKOSILLAAN	adverb
tolalle	1	PCLE_NOPEASTI	adverb
tolalleen	1	PCLE_ISTUALLEEN	adverb
tolalta	1	PCLE_NOPEASTI	adverb
tolaltaan	1	PCLE_ILKOSILLAAN	adverb
tolerantisti	1	PCLE_NOPEASTI	adverb
tolilla	1	PCLE_NOPEASTI	adverb
tolillaan	1	PCLE_ILKOSILLAAN	adverb
tolille	1	PCLE_NOPEASTI	adverb
tolilleen	1	PCLE_ISTUALLEEN	adverb
tolilta	1	PCLE_NOPEASTI	adverb
toliltaan	1	PCLE_ILKOSILLAAN	adverb
tolkuissaan	1	PCLE_ILKOSILLAAN	adverb
-tolkulla	1	PCLE_NOPEASTI	adverb
tolkuttomasti	1	PCLE_NOPEASTI	adverb
tomerasti	1	PCLE_NOPEASTI	adverb
tonaalisesti	1	PCLE_NOPEASTI	adverb
tonne	1	PCLE_NOPEASTI	adverb
tonneittain	1	PCLE_NOPEASTI	adverb
top	1	PCLE_HAH	interjection
topakasti	1	PCLE_NOPEASTI	adverb
topografisesti	1	PCLE_NOPEASTI	adverb
torjuvasti	1	PCLE_NOPEASTI	adverb
torkuksissa	1	PCLE_KOTONA	adverb
torst.	1	PCLE_VAAN	abbreviation
torstaisin	1	PCLE_NOPEASTI	adverb
tosi	1	PCLE_VAAN	adverb
tosi	2	PCLE_VAAN	qualifier
tosiaan	1	PCLE_NOPEASTI	unspecified
tosiasiallisesti	1	PCLE_NOPEASTI	adverb
tosikkomaisesti	1	PCLE_NOPEASTI	adverb
tosimielessä	1	PCLE_TYHMÄSTI	adverb
tosin	1	PCLE_VAAN	unspecified
tosissaan	1	PCLE_ILKOSILLAAN	adverb
tota	1	PCLE_KOTONA	unspecified
totaalisesti	1	PCLE_NOPEASTI	adverb
totalitaarisesti	1	PCLE_NOPEASTI	adverb
totanoin	1	PCLE_VAAN	unspecified
toteen	1	PCLE_NOPEASTI	adverb
totisesti	1	PCLE_NOPEASTI	adverb
totta	1	PCLE_VAAN	unspecified
tottahan	1	PCLE_VAAN	unspecified
tottakai	1	PCLE_VAAN	unspecified
tottelemattomasti	1	PCLE_NOPEASTI	adverb
tottelevaisesti	1	PCLE_NOPEASTI	adverb
totuudellisesti	1	PCLE_NOPEASTI	adverb
totuudenmukaisesti	1	PCLE_NOPEASTI	adverb
touhukkaasti	1	PCLE_NOPEASTI	adverb
toverillisesti	1	PCLE_NOPEASTI	adverb
tp.	1	PCLE_VAAN	abbreviation
traagisesti	1	PCLE_NOPEASTI	adverb
traditionaalisesti	1	PCLE_NOPEASTI	adverb
tralalaa	1	PCLE_HAH	interjection
trallallaa	1	PCLE_HAH	interjection
trendikkäästi	1	PCLE_TYHMÄSTI	adverb
triviaalisti	1	PCLE_NOPEASTI	adverb
ts.	1	PCLE_VAAN	abbreviation
tsak	1	PCLE_HAH	interjection
tse	1	PCLE_HAH	interjection
tsip	1	PCLE_HAH	interjection
tsup	1	PCLE_HAH	interjection
tsäp	1	PCLE_HAH	interjection
tuella	1	PCLE_KOTONA	adposition
tuhannen	1	PCLE_VAAN	unspecified
tuhannesti	1	PCLE_NOPEASTI	adverb
tuhansittain	1	PCLE_NOPEASTI	adverb
tuhatkertaisesti	1	PCLE_NOPEASTI	adverb
tuhatmäärin	1	PCLE_TYHMÄSTI	adverb
tuhdisti	1	PCLE_NOPEASTI	adverb
tuhkatiheässä	1	PCLE_TYHMÄSTI	adverb
tuhkatiheään	1	PCLE_TYHMÄSTI	adverb
tuhmasti	1	PCLE_NOPEASTI	adverb
tuhoisasti	1	PCLE_NOPEASTI	adverb
tuhottomasti	1	PCLE_NOPEASTI	adverb
tuhruisesti	1	PCLE_NOPEASTI	adverb
tuikeasti	1	PCLE_NOPEASTI	adverb
tuiki	1	PCLE_VAAN	unspecified
tuimasti	1	PCLE_NOPEASTI	adverb
tuiteriin	1	PCLE_NOPEASTI	adverb
tuiterissa	1	PCLE_NOPEASTI	adverb
tuittupäisesti	1	PCLE_TYHMÄSTI	adverb
tukahduksiin	1	PCLE_NOPEASTI	adverb
tukahduksissa	1	PCLE_NOPEASTI	adverb
tukalasti	1	PCLE_NOPEASTI	adverb
tukehduksiin	1	PCLE_NOPEASTI	adverb
tukehduksissa	1	PCLE_NOPEASTI	adverb
tukevasti	1	PCLE_NOPEASTI	adverb
tukkanuottasilla	1	PCLE_NOPEASTI	adverb
tukkanuottasille	1	PCLE_NOPEASTI	adverb
tukkeeseen	1	PCLE_NOPEASTI	adverb
tukkeessa	1	PCLE_NOPEASTI	adverb
tukkeuksiin	1	PCLE_NOPEASTI	adverb
tukkeuksissa	1	PCLE_NOPEASTI	adverb
tukkoisesti	1	PCLE_NOPEASTI	adverb
tukkoon	1	PCLE_NOPEASTI	adverb
tukossa	1	PCLE_NOPEASTI	adverb
tuku	1	PCLE_HAH	interjection
tukuittain	1	PCLE_NOPEASTI	adverb
tulisesti	1	PCLE_NOPEASTI	adverb
tulkinnanvaraisesti	1	PCLE_NOPEASTI	adverb
tullittomasti	1	PCLE_NOPEASTI	adverb
tuloksekkaasti	1	PCLE_NOPEASTI	adverb
tuloksellisesti	1	PCLE_NOPEASTI	adverb
tulvillaan	1	PCLE_ILKOSILLAAN	adverb
tumps	1	PCLE_HAH	interjection
tungettelevasti	1	PCLE_NOPEASTI	adverb
tunkeilevasti	1	PCLE_NOPEASTI	adverb
tunneittain	1	PCLE_NOPEASTI	adverb
tunnekylläisesti	1	PCLE_TYHMÄSTI	adverb
tunneperäisesti	1	PCLE_TYHMÄSTI	adverb
tunnetusti	1	PCLE_NOPEASTI	adverb
tunnokkaasti	1	PCLE_NOPEASTI	adverb
tunnollisesti	1	PCLE_NOPEASTI	adverb
tunnontarkasti	1	PCLE_NOPEASTI	adverb
tunnottomasti	1	PCLE_NOPEASTI	adverb
tunnustuksellisesti	1	PCLE_NOPEASTI	adverb
tunteellisesti	1	PCLE_NOPEASTI	adverb
tunteenomaisesti	1	PCLE_NOPEASTI	adverb
tunteettomasti	1	PCLE_NOPEASTI	adverb
tunteikkaasti	1	PCLE_NOPEASTI	adverb
-tunteisesti	1	PCLE_NOPEASTI	adverb
tuntikaupalla	1	PCLE_NOPEASTI	adverb
tuntikausia	1	PCLE_NOPEASTI	adverb
tuntitolkulla	1	PCLE_NOPEASTI	adverb
-tuntoisesti	1	PCLE_NOPEASTI	adverb
tuntuisesti	1	PCLE_NOPEASTI	adverb
tuntumaan	1	PCLE_VALTAAN	adposition
tuntumassa	1	PCLE_KOTONA	adposition
tuntuvasti	1	PCLE_NOPEASTI	adverb
tuohduksiin	1	PCLE_VALTAAN	adverb
tuohduksissa	1	PCLE_KOTONA	adverb
tuohduksissaan	1	PCLE_ILKOSILLAAN	adverb
tuohon	1	PCLE_NOPEASTI	adverb|Demonstrative
tuolla	1	PCLE_NOPEASTI	adverb|Demonstrative
tuollaan	1	PCLE_NOPEASTI	adverb
tuollapäin	1	PCLE_TYHMÄSTI	adverb|Demonstrative
tuolleen	1	PCLE_NOPEASTI	adverb|Demonstrative
tuolloin	1	PCLE_NOPEASTI	adverb|Demonstrative
tuolta	1	PCLE_NOPEASTI	adverb|Demonstrative
tuoltaan	1	PCLE_VAAN	unspecified
tuoltapäin	1	PCLE_TYHMÄSTI	adverb|Demonstrative
tuom.	1	PCLE_VAAN	abbreviation
tuonne	1	PCLE_NOPEASTI	adverb|Demonstrative
tuonnemma	1	PCLE_NOPEASTI	adverb|Demonstrative|Comp
tuonnemmaksi	1	PCLE_NOPEASTI	adverb|Demonstrative|Comp
tuonnemmas	1	PCLE_NOPEASTI	adverb|Demonstrative|Comp
tuonnempaa	1	PCLE_NOPEASTI	adverb|Demonstrative|Comp
tuonnempana	1	PCLE_NOPEASTI	adverb|Demonstrative|Comp
tuonnepäin	1	PCLE_TYHMÄSTI	adverb|Demonstrative
tuonnimmaksi	1	PCLE_NOPEASTI	adverb|Demonstrative|Superl
tuonnimmas	1	PCLE_NOPEASTI	adverb|Demonstrative|Superl
tuonnimpaa	1	PCLE_NOPEASTI	adverb|Demonstrative|Superl
tuonnimpana	1	PCLE_NOPEASTI	adverb|Demonstrative|Superl
tuonnoin	1	PCLE_NOPEASTI	adverb
tuopeittain	1	PCLE_NOPEASTI	adverb
tuoreeltaan	1	PCLE_ILKOSILLAAN	adverb
tuoreesti	1	PCLE_NOPEASTI	adverb
tuossa	1	PCLE_NOPEASTI	adverb|Demonstrative
tuosta	1	PCLE_NOPEASTI	adverb|Demonstrative
tuota	1	PCLE_VAAN	unspecified
tuotanoin	1	PCLE_VAAN	unspecified
tuottamattomasti	1	PCLE_NOPEASTI	adverb
tuottamuksellisesti	1	PCLE_NOPEASTI	adverb
tuottavasti	1	PCLE_NOPEASTI	adverb
tuotteliaasti	1	PCLE_NOPEASTI	adverb
tuottoisasti	1	PCLE_NOPEASTI	adverb
tuplasti	1	PCLE_NOPEASTI	adverb
tupsis	1	PCLE_HAH	interjection
turhaan	1	PCLE_NOPEASTI	adverb
turhamaisesti	1	PCLE_NOPEASTI	adverb
turhanpäiten	1	PCLE_TYHMÄSTI	adverb
turhanpäiväisesti	1	PCLE_TYHMÄSTI	adverb
turhantarkasti	1	PCLE_NOPEASTI	adverb
turkasesti	1	PCLE_NOPEASTI	adverb
turmiollisesti	1	PCLE_NOPEASTI	adverb
turruksiin	1	PCLE_NOPEASTI	adverb
turruksissa	1	PCLE_NOPEASTI	adverb
turvallisesti	1	PCLE_NOPEASTI	adverb
turvemmassa	1	PCLE_NOPEASTI	adverb|Comp
turvin	1	PCLE_NOPEASTI	adposition
turvoksiin	1	PCLE_NOPEASTI	adverb
turvoksissa	1	PCLE_NOPEASTI	adverb
tusinoittain	1	PCLE_NOPEASTI	adverb
tuskaisasti	1	PCLE_NOPEASTI	adverb
tuskaisesti	1	PCLE_NOPEASTI	adverb
tuskallisesti	1	PCLE_NOPEASTI	adverb
tuskattomasti	1	PCLE_NOPEASTI	adverb
tuskin	1	PCLE_VAAN	unspecified
tutkivasti	1	PCLE_NOPEASTI	adverb
tuttavallisesti	1	PCLE_NOPEASTI	adverb
tutunomaisesti	1	PCLE_NOPEASTI	adverb
tutusti	1	PCLE_NOPEASTI	adverb
tuulenpitävästi	1	PCLE_TYHMÄSTI	adverb
tuuliajolla	1	PCLE_NOPEASTI	adverb
tuuliajolle	1	PCLE_NOPEASTI	adverb
tuuperruksiin	1	PCLE_NOPEASTI	adverb
tuuperruksissa	1	PCLE_NOPEASTI	adverb
tuuperruksista	1	PCLE_NOPEASTI	adverb
tuusan	1	PCLE_VAAN	unspecified
tuut	1	PCLE_HAH	interjection
tyhjentävästi	1	PCLE_TYHMÄSTI	adverb
tyhjiin	1	PCLE_TYHMÄSTI	adverb
tyhjilleen	1	PCLE_LEVÄLLEEN	adverb
tyhjillään	1	PCLE_HYVILLÄÄN	adverb
tyhjiltään	1	PCLE_HYVILLÄÄN	adverb
tyhjänpäiten	1	PCLE_TYHMÄSTI	adverb
tyhjänpäiväisesti	1	PCLE_TYHMÄSTI	adverb
tyhmänrohkeasti	1	PCLE_NOPEASTI	adverb
tyhmästi	1	PCLE_TYHMÄSTI	adverb
tykkänään	1	PCLE_TYHMÄSTI	adverb
tykö	1	PCLE_TYKÖ	adverb
tykönä	1	PCLE_IKINÄ	adposition
tyköä	1	PCLE_IKINÄ	adverb
tylpästi	1	PCLE_TYHMÄSTI	adverb
tylysti	1	PCLE_TYHMÄSTI	adverb
tympeästi	1	PCLE_TYHMÄSTI	adverb
tynnyreittäin	1	PCLE_TYHMÄSTI	adverb
typerryksiin	1	PCLE_NÄKYVIIN	adverb
typerryksissä	1	PCLE_IKINÄ	adverb
typerryksistä	1	PCLE_IKINÄ	adverb
typerästi	1	PCLE_TYHMÄSTI	adverb
typö	1	PCLE_VAAN	unspecified
tyrannimaisesti	1	PCLE_NOPEASTI	adverb
tyrehdyksiin	1	PCLE_TYHMÄSTI	adverb
tyrehdyksissä	1	PCLE_TYHMÄSTI	adverb
tyrkylle	1	PCLE_TYHMÄSTI	adverb
tyrkyllä	1	PCLE_TYHMÄSTI	adverb
tyttömäisesti	1	PCLE_TYHMÄSTI	adverb
tyydyttävästi	1	PCLE_TYHMÄSTI	adverb
tyyliin	1	PCLE_TYHMÄSTI	adverb
tyylikkäästi	1	PCLE_TYHMÄSTI	adverb
tyylillisesti	1	PCLE_TYHMÄSTI	adverb
tyylinmukaisesti	1	PCLE_NOPEASTI	adverb
tyylisesti	1	PCLE_TYHMÄSTI	adverb
tyylittömästi	1	PCLE_TYHMÄSTI	adverb
tyynesti	1	PCLE_TYHMÄSTI	adverb
tyynni	1	PCLE_VAAN	unspecified
tyypeittäin	1	PCLE_TYHMÄSTI	adverb
tyypillisesti	1	PCLE_TYHMÄSTI	adverb
tyypillisimmillään	1	PCLE_HYVILLÄÄN	adverb|Superl
tyystin	1	PCLE_VAAN	unspecified
tyyt	1	PCLE_HAH	interjection
tyyten	1	PCLE_TYHMÄSTI	adverb
tyytymättömästi	1	PCLE_TYHMÄSTI	adverb
tyytyväisesti	1	PCLE_TYHMÄSTI	adverb
työläästi	1	PCLE_TYHMÄSTI	adverb
tä	1	PCLE_VAAN	interjection
täh	1	PCLE_HAH	interjection
tähdelle	1	PCLE_TYHMÄSTI	adverb
tähdellisesti	1	PCLE_TYHMÄSTI	adverb
tähden	1	PCLE_NÄHDEN	adposition
tähden	2	PCLE_NÄHDEN	adverb
tähysteisesti	1	PCLE_TYHMÄSTI	adverb
tähän	1	PCLE_TYHMÄSTI	adverb|Demonstrative
tälleen	1	PCLE_TYHMÄSTI	adverb|Demonstrative
tällään	1	PCLE_TYHMÄSTI	unspecified
tällöin	1	PCLE_TYHMÄSTI	adverb|Demonstrative
tältään	1	PCLE_TYHMÄSTI	unspecified
tänne	1	PCLE_TYHMÄSTI	adverb|Demonstrative
tännemmä	1	PCLE_TYHMÄSTI	adverb|Demonstrative|Comp
tännemmäksi	1	PCLE_TYHMÄSTI	adverb|Demonstrative|Comp
tännemmäs	1	PCLE_TYHMÄSTI	adverb|Demonstrative|Comp
tännempänä	1	PCLE_TYHMÄSTI	adverb|Demonstrative|Comp
tännempää	1	PCLE_TYHMÄSTI	adverb|Demonstrative|Comp
tännepäin	1	PCLE_TYHMÄSTI	adverb|Demonstrative
tännimmäksi	1	PCLE_TYHMÄSTI	adverb|Demonstrative|Superl
tännimmäs	1	PCLE_TYHMÄSTI	adverb|Demonstrative|Superl
tännimpänä	1	PCLE_TYHMÄSTI	adverb|Demonstrative|Superl
tännimpää	1	PCLE_TYHMÄSTI	adverb|Demonstrative|Superl
tänää	1	PCLE_TYHMÄSTI	adverb
tänään	1	PCLE_TYHMÄSTI	adverb
täpärästi	1	PCLE_TYHMÄSTI	adverb
täpö	1	PCLE_VAAN	unspecified
täpösen	1	PCLE_VAAN	unspecified
täpötäynnä	1	PCLE_TYHMÄSTI	adverb
täpötäyteen	1	PCLE_TYHMÄSTI	adverb
tärkeilevästi	1	PCLE_TYHMÄSTI	adverb
tärkeästi	1	PCLE_TYHMÄSTI	adverb
täsmälleen	1	PCLE_VAAN	adverb
täsmällisesti	1	PCLE_TYHMÄSTI	adverb
tässä	1	PCLE_TYHMÄSTI	adverb|Demonstrative
tästedes	1	PCLE_TYHMÄSTI	adverb
tästä	1	PCLE_TYHMÄSTI	adverb|Demonstrative
täten	1	PCLE_TYHMÄSTI	adverb
tätimäisesti	1	PCLE_TYHMÄSTI	adverb
täydelleen	1	PCLE_TYHMÄSTI	adverb
täydellisesti	1	PCLE_TYHMÄSTI	adverb
täydesti	1	PCLE_TYHMÄSTI	adverb
täynnä	1	PCLE_IKINÄ	adverb
täys	1	PCLE_VAAN	unspecified
täysillä	1	PCLE_TYHMÄSTI	adverb
täysilukuisesti	1	PCLE_NOPEASTI	adverb
täysimittaisesti	1	PCLE_NOPEASTI	adverb
täysimääräisesti	1	PCLE_TYHMÄSTI	adverb
täysin	1	PCLE_TYHMÄSTI	adverb
täysipainoisesti	1	PCLE_NOPEASTI	adverb
täysipäiväisesti	1	PCLE_TYHMÄSTI	adverb
täysitehoisesti	1	PCLE_NOPEASTI	adverb
täysivaltaisesti	1	PCLE_NOPEASTI	adverb
täysivoimaisesti	1	PCLE_NOPEASTI	adverb
täyspäisesti	1	PCLE_TYHMÄSTI	adverb
täyspäiväisesti	1	PCLE_TYHMÄSTI	adverb
täyteen	1	PCLE_TYHMÄSTI	adverb
täyteläisesti	1	PCLE_TYHMÄSTI	adverb
täytäntöön	1	PCLE_TYHMÄSTI	adverb
täällä	1	PCLE_TYHMÄSTI	adverb|Demonstrative
täälläpäin	1	PCLE_TYHMÄSTI	adverb|Demonstrative
täälpäi	1	PCLE_VAAN	unspecified
täältä	1	PCLE_TYHMÄSTI	adverb|Demonstrative
täältäpäin	1	PCLE_TYHMÄSTI	adverb|Demonstrative
töhryisesti	1	PCLE_TYHMÄSTI	adverb
tök	1	PCLE_HAH	interjection
tökerösti	1	PCLE_TYHMÄSTI	adverb
töks	1	PCLE_HAH	interjection
töksis	1	PCLE_HAH	interjection
tömps	1	PCLE_HAH	interjection
töp	1	PCLE_HAH	interjection
töppösilleen	1	PCLE_LEVÄLLEEN	adverb
töppösillään	1	PCLE_HYVILLÄÄN	adverb
töppösiltään	1	PCLE_HYVILLÄÄN	adverb
töpsis	1	PCLE_HAH	interjection
törkeästi	1	PCLE_TYHMÄSTI	adverb
törkyisesti	1	PCLE_TYHMÄSTI	adverb
törrölle	1	PCLE_TYHMÄSTI	adverb
törrölleen	1	PCLE_LEVÄLLEEN	adverb
törröllä	1	PCLE_TYHMÄSTI	adverb
törröllään	1	PCLE_HYVILLÄÄN	adverb
törölle	1	PCLE_TYHMÄSTI	adverb
törölleen	1	PCLE_LEVÄLLEEN	adverb
töröllä	1	PCLE_TYHMÄSTI	adverb
töröllään	1	PCLE_HYVILLÄÄN	adverb
törössä	1	PCLE_TYHMÄSTI	adverb
töröstä	1	PCLE_TYHMÄSTI	adverb
töröön	1	PCLE_TYHMÄSTI	adverb
töykeästi	1	PCLE_TYHMÄSTI	adverb
tööt	1	PCLE_HAH	interjection
uh	1	PCLE_HAH	interjection
uhalla	1	PCLE_NOPEASTI	adverb
uhallaan	1	PCLE_ILKOSILLAAN	adverb
uhkaavasti	1	PCLE_NOPEASTI	adverb
uhkarohkeasti	1	PCLE_NOPEASTI	adverb
uhkeasti	1	PCLE_NOPEASTI	adverb
uhmakkaasti	1	PCLE_NOPEASTI	adverb
uhmamielisesti	1	PCLE_TYHMÄSTI	adverb
uhmapäin	1	PCLE_TYHMÄSTI	adverb
uhmapäisesti	1	PCLE_TYHMÄSTI	adverb
uhrautuvasti	1	PCLE_NOPEASTI	adverb
uimahoususillaan	1	PCLE_ILKOSILLAAN	adverb
uimahoususilleen	1	PCLE_ISTUALLEEN	adverb
uimapukusillaan	1	PCLE_ILKOSILLAAN	adverb
uimapukusilleen	1	PCLE_ISTUALLEEN	adverb
uimasillaan	1	PCLE_ILKOSILLAAN	adverb
uimasilleen	1	PCLE_ISTUALLEEN	adverb
uittoteitse	1	PCLE_TYHMÄSTI	adverb
ujostelemattomasti	1	PCLE_NOPEASTI	adverb
ujosti	1	PCLE_NOPEASTI	adverb
uljaasti	1	PCLE_NOPEASTI	adverb
ulkoa	1	PCLE_NOPEASTI	adverb
ulkoapäin	1	PCLE_TYHMÄSTI	adverb
ulkoisesti	1	PCLE_NOPEASTI	adverb
ulkokautta	1	PCLE_NOPEASTI	adverb
ulkokohtaisesti	1	PCLE_NOPEASTI	adverb
ulkokultaisesti	1	PCLE_NOPEASTI	adverb
ulkona	1	PCLE_NOPEASTI	adverb
ulkonaisesti	1	PCLE_NOPEASTI	adverb
ulkopoliittisesti	1	PCLE_NOPEASTI	adverb
ulkopuolella	1	PCLE_KOTONA	adposition
ulkopuolella	2	PCLE_KOTONA	adverb
ulkopuolelle	1	PCLE_ALLE	adposition
ulkopuolelle	2	PCLE_ALLE	adverb
ulkopuolelta	1	PCLE_KOTONA	adposition
ulkopuolelta	2	PCLE_KOTONA	adverb
ulkosalla	1	PCLE_NOPEASTI	adverb
ulkosalle	1	PCLE_NOPEASTI	adverb
ulkosalta	1	PCLE_NOPEASTI	adverb
uloimmaksi	1	PCLE_NOPEASTI	adverb|Superl
uloimmas	1	PCLE_NOPEASTI	adverb|Superl
